RESERVOIR node 9 KROKNESVATN
reservoir_init_fr= 0.66000
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin tot_outflow
2022 12 20 0 2.7600 205.2500 9999999.0000 10.5070 226.9495 433.2058 1.0421 0.0000 7.8400 0.0000 2.1027 0.0000 9.9427 
2022 12 21 0 2.2200 223.3000 9999999.0000 10.4745 227.1822 433.2115 1.0432 0.0000 7.8400 0.0000 2.1611 0.0000 10.0011 
2022 12 22 0 2.0600 201.9700 9999999.0000 10.4455 227.3940 433.2167 1.0443 0.0000 7.8400 0.0000 2.2143 0.0000 10.0543 
2022 12 23 0 1.8600 193.2900 9999999.0000 10.4072 227.5812 433.2213 1.0452 0.0000 7.8400 0.0000 2.2612 0.0000 10.1012 
2022 12 24 0 1.6400 142.3700 9999999.0000 10.3581 227.7416 433.2253 1.0460 0.0000 7.8400 0.0000 2.3015 0.0000 10.1415 
2022 12 25 0 1.6400 129.4400 9999999.0000 10.3046 227.8941 433.2290 1.0468 0.0000 7.8400 0.0000 2.3397 0.0000 10.1797 
2022 12 26 0 3.0400 111.7200 9999999.0000 10.2781 228.1595 433.2355 1.0481 0.0000 7.8400 0.0000 2.4063 0.0000 10.2463 
2022 12 27 0 3.4000 141.3500 9999999.0000 10.2572 228.4479 433.2426 1.0496 0.0000 7.8400 0.0000 2.4787 0.0000 10.3187 
2022 12 28 0 2.8300 122.1300 9999999.0000 10.2258 228.6794 433.2483 1.0507 0.0000 7.8400 0.0000 2.5368 0.0000 10.3768 
2022 12 29 0 2.5300 96.2800 9999999.0000 10.1895 228.8775 433.2532 1.0517 0.0000 7.8400 0.0000 2.5865 0.0000 10.4265 
