POWERSTATION node 10 EASTER
init_Power = 0.00000
penstock_config = SHARED
headloss_coef = 0.145000
yyyy mm dd hh [m3/s]    [Euro/MWh]  [fr_g0] [m3/s] [m3/s] [Euro] [Euro] [m] [m] [MWh] [Euro] [Euro] [GWh/Mm3]
yyyy mm dd hh Up_Inflow Price Action_g0 tot_outflow auto_qmin income startstopCost Hnetto Hbrutto Power adjust_cost profit est_eekv
2023 2 4 0 0.0000 138.8200 0.0000 0.0000 0.0000 0.0000 0.0000 215.0000 215.0000 0.0000 0.0000 0.0000 0.0000
2023 2 5 0 0.0000 122.8300 0.0000 0.0000 0.0000 0.0000 0.0000 215.0000 215.0000 0.0000 0.0000 0.0000 0.0000
2023 2 6 0 0.0000 161.3800 0.0000 0.0000 0.0000 0.0000 0.0000 215.0000 215.0000 0.0000 0.0000 0.0000 0.0000
2023 2 7 0 0.0000 132.4500 0.0000 0.0000 0.0000 0.0000 0.0000 215.0000 215.0000 0.0000 0.0000 0.0000 0.0000
2023 2 8 0 0.0000 120.3300 0.0000 0.0000 0.0000 0.0000 0.0000 215.0000 215.0000 0.0000 0.0000 0.0000 0.0000
2023 2 9 0 0.0000 98.3400 0.0000 0.0000 0.0000 0.0000 0.0000 215.0000 215.0000 0.0000 0.0000 0.0000 0.0000
2023 2 10 0 0.0000 97.5400 0.0000 0.0000 0.0000 0.0000 0.0000 215.0000 215.0000 0.0000 0.0000 0.0000 0.0000
2023 2 11 0 0.0000 94.6300 0.0000 0.0000 0.0000 0.0000 0.0000 215.0000 215.0000 0.0000 0.0000 0.0000 0.0000
2023 2 12 0 0.0000 111.6200 0.0000 0.0000 0.0000 0.0000 0.0000 215.0000 215.0000 0.0000 0.0000 0.0000 0.0000
2023 2 13 0 0.0000 115.7800 0.0000 0.0000 0.0000 0.0000 0.0000 215.0000 215.0000 0.0000 0.0000 0.0000 0.0000
2023 2 14 0 0.0000 140.8300 0.0000 0.0000 0.0000 0.0000 0.0000 215.0000 215.0000 0.0000 0.0000 0.0000 0.0000
2023 2 15 0 0.0000 122.5300 0.0000 0.0000 0.0000 0.0000 0.0000 215.0000 215.0000 0.0000 0.0000 0.0000 0.0000
2023 2 16 0 0.0000 120.9800 0.0000 0.0000 0.0000 0.0000 0.0000 215.0000 215.0000 0.0000 0.0000 0.0000 0.0000
2023 2 17 0 0.0000 92.1200 0.0000 0.0000 0.0000 0.0000 0.0000 215.0000 215.0000 0.0000 0.0000 0.0000 0.0000
2023 2 18 0 0.0000 97.8800 0.0000 0.0000 0.0000 0.0000 0.0000 215.0000 215.0000 0.0000 0.0000 0.0000 0.0000
