POWERSTATION node 6 SVEIGSHYL_I
init_Power = 0.00000
penstock_config = SHARED
headloss_coef = 0.200000
yyyy mm dd hh [m3/s]    [Euro/MWh]  [fr_g0] [m3/s] [m3/s] [Euro] [Euro] [m] [m] [MWh] [Euro] [Euro] [GWh/Mm3]
yyyy mm dd hh Up_Inflow Price Action_g0 tot_outflow auto_qmin income startstopCost Hnetto Hbrutto Power adjust_cost profit est_eekv
2022 11 26 0 4.7200 196.0200 0.8000 4.7200 0.0000 12548.3472 0.0000 64.5443 69.0000 64.0156 0.0000 12548.3472 0.1570
2022 11 27 0 4.7200 146.0400 0.8000 4.7200 0.0000 9348.8445 0.0000 64.5443 69.0000 64.0156 0.0000 9348.8445 0.1570
2022 11 28 0 4.7200 195.3000 0.8000 4.7200 0.0000 12502.2559 0.0000 64.5443 69.0000 64.0156 0.0000 12502.2559 0.1570
2022 11 29 0 4.7200 362.5600 0.8000 4.7200 0.0000 23209.5125 0.0000 64.5443 69.0000 64.0156 0.0000 23209.5125 0.1570
2022 11 30 0 4.7200 364.6000 0.8000 4.7200 0.0000 23340.1049 0.0000 64.5443 69.0000 64.0156 0.0000 23340.1049 0.1570
2022 12 1 0 4.7200 349.6500 0.8000 4.7200 0.0000 22383.0703 0.0000 64.5443 69.0000 64.0156 0.0000 22383.0703 0.1570
2022 12 2 0 4.7200 324.9900 0.8000 4.7200 0.0000 20804.4442 0.0000 64.5443 69.0000 64.0156 0.0000 20804.4442 0.1570
2022 12 3 0 4.7200 268.8200 0.8000 4.7200 0.0000 17208.6864 0.0000 64.5443 69.0000 64.0156 0.0000 17208.6864 0.1570
2022 12 4 0 4.7200 271.5000 0.8000 4.7200 0.0000 17380.2479 0.0000 64.5443 69.0000 64.0156 0.0000 17380.2479 0.1570
2022 12 5 0 4.7200 290.7800 0.8000 4.7200 0.0000 18614.4695 0.0000 64.5443 69.0000 64.0156 0.0000 18614.4695 0.1570
2022 12 6 0 4.7200 346.8000 0.8000 4.7200 0.0000 22200.6253 0.0000 64.5443 69.0000 64.0156 0.0000 22200.6253 0.1570
2022 12 7 0 4.7200 334.1100 0.8000 4.7200 0.0000 21388.2666 0.0000 64.5443 69.0000 64.0156 0.0000 21388.2666 0.1570
2022 12 8 0 4.7200 399.0300 0.8000 4.7200 0.0000 25544.1632 0.0000 64.5443 69.0000 64.0156 0.0000 25544.1632 0.1570
2022 12 9 0 4.7200 418.6900 0.8000 4.7200 0.0000 26802.7110 0.0000 64.5443 69.0000 64.0156 0.0000 26802.7110 0.1570
2022 12 10 0 4.7200 362.9800 0.8000 4.7200 0.0000 23236.3999 0.0000 64.5443 69.0000 64.0156 0.0000 23236.3999 0.1570
2022 12 11 0 4.7200 338.6100 0.8000 4.7200 0.0000 21676.3370 0.0000 64.5443 69.0000 64.0156 0.0000 21676.3370 0.1570
2022 12 12 0 4.7200 446.1100 0.8000 4.7200 0.0000 28558.0189 0.0000 64.5443 69.0000 64.0156 0.0000 28558.0189 0.1570
2022 12 13 0 4.7200 458.6300 0.8000 4.7200 0.0000 29359.4961 0.0000 64.5443 69.0000 64.0156 0.0000 29359.4961 0.1570
2022 12 14 0 4.7200 451.4100 0.8000 4.7200 0.0000 28897.3030 0.0000 64.5443 69.0000 64.0156 0.0000 28897.3030 0.1570
2022 12 15 0 4.7200 396.6100 0.8000 4.7200 0.0000 25389.2444 0.0000 64.5443 69.0000 64.0156 0.0000 25389.2444 0.1570
2022 12 16 0 4.7200 413.8400 0.8000 4.7200 0.0000 26492.2347 0.0000 64.5443 69.0000 64.0156 0.0000 26492.2347 0.1570
2022 12 17 0 4.7200 254.6500 0.8000 4.7200 0.0000 16301.5839 0.0000 64.5443 69.0000 64.0156 0.0000 16301.5839 0.1570
2022 12 18 0 4.7200 206.4000 0.8000 4.7200 0.0000 13212.8290 0.0000 64.5443 69.0000 64.0156 0.0000 13212.8290 0.1570
2022 12 19 0 4.7200 211.4800 0.8000 4.7200 0.0000 13538.0286 0.0000 64.5443 69.0000 64.0156 0.0000 13538.0286 0.1570
2022 12 20 0 4.7200 205.2500 0.8000 4.7200 0.0000 13139.2114 0.0000 64.5443 69.0000 64.0156 0.0000 13139.2114 0.1570
